Date	Numero_sample	BIO_SAMPLE_ID	BIO_SAMPLE_ID3	BIO_SAMPLE_ID4	Bio.rep	Time_point_WRONG	Time_point	Time_point2	Culture	all_bio_cat_factor	TREATMENT	TREATMENT2	ORGANISM	ORGANISM2	TREATMENT3	CORRECTION2	2-phosphoglyceric acid (2PG) and (3PG)	alpha-ketoglutaric acid	cis-aconitic acid	citric acid	fumaric acid	gluconic acid	glyceric acid	glycerol 3-phosphate	Hexose	isocitric acid	lactic acid	malic acid	maltose_sucrose	mannitol_sorbitol	pyruvic acid	succinic acid	Units
08.12.23	73	73_F.B	45268_73_F.B_24h_Peat.A.BF_B.3	45268_73_F.B_24h_Peat.A.BF_B.3_Coculture_F.B_Fungi.Bacteria_PABF	B.3	24h	24h	24	Coculture	Peat.Plant2_F.B_24h_PABF	Peat.Plant2	Peat.A.BF	F.B	Fungi.Bacteria	PABF	0.947428389	390925.5878		3802585.019	24581994.02		1434298827	81423288.42	2599037.592	205206315.5	112214752.3	75160513.24	160983032.3	21730518.35	1449446.75	45302596.46	63013323.93	AREA / TIC
08.12.23	74	74_F.B	45268_74_F.B_24h_Peat.A.BF_B.3	45268_74_F.B_24h_Peat.A.BF_B.3_Coculture_F.B_Fungi.Bacteria_PABF	B.3	24h	24h	24	Coculture	Peat.Plant3_F.B_24h_PABF	Peat.Plant3	Peat.A.BF	F.B	Fungi.Bacteria	PABF	0.907576865	469139.3273		4047370.687	21827931.89		1264235992	119683167.5	2137363.869	219963979.6	122438826.1	74216556.85	211118982.2	21378042.73	1454574.318	70517382.56	98667846.71	AREA / TIC
08.12.23	74	74_F.B	45268_74_F.B_62h_Peat.A.BF_B.3	45268_74_F.B_62h_Peat.A.BF_B.3_Coculture_F.B_Fungi.Bacteria_PABF	B.3	62h	62h	62	Coculture	Peat.Plant3_F.B_62h_PABF	Peat.Plant3	Peat.A.BF	F.B	Fungi.Bacteria	PABF	1.063062812	237239.9797		4246861.001	18193403.79		1533574681	60900360.96	700555.0296	193067867.3	95189264.28	77047233.75	133554980.3	19764241.35	682271.0676	37874434.63	57123761.92	AREA / TIC
08.12.23	75	75_B.F	45268_75_B.F_24h_Peat.A.BF_B.3	45268_75_B.F_24h_Peat.A.BF_B.3_Coculture_B.F_Bacteria.Fungi_PABF	B.3	24h	24h	24	Coculture	Peat.Plant3_B.F_24h_PABF	Peat.Plant3	Peat.A.BF	B.F	Bacteria.Fungi	PABF	0.918356689	778025.5852		3999665.975	21996883.4		1391958687	73347299.41	3591423.726	203836899.5	120758613.1	43878286.62	182689725.1	22661750.34	2216998.063	70819927.39	89622971.15	AREA / TIC
08.12.23	75	75_F.B	45268_75_F.B_62h_Peat.A.BF_B.3	45268_75_F.B_62h_Peat.A.BF_B.3_Coculture_F.B_Fungi.Bacteria_PABF	B.3	62h	62h	62	Coculture	Peat.Plant3_F.B_62h_PABF	Peat.Plant3	Peat.A.BF	F.B	Fungi.Bacteria	PABF	0.93359865	315095.7856		3653281.847	26436984.46		1266764562	103451132.9	696736.2261	223232047.4	118860536.1	105859148.4	205655010.4	20847001.01	746858.4066	64827234.93	90811525.94	AREA / TIC
08.12.23	76	76_B.F	45268_76_B.F_24h_Peat.A.BF_B.3	45268_76_B.F_24h_Peat.A.BF_B.3_Coculture_B.F_Bacteria.Fungi_PABF	B.3	24h	24h	24	Coculture	Peat.Plant3_B.F_24h_PABF	Peat.Plant3	Peat.A.BF	B.F	Bacteria.Fungi	PABF	0.947775261	545797.1115		3447954.524	22002301.44		1287257106	113876804.3	2818888.727	207037701.9	121767399.6	69999513.28	201729197.6	17568676.54	2003311.415	96531330.5	85571173.15	AREA / TIC
08.12.23	76	76_B.F	45268_76_B.F_62h_Peat.A.BF_B.3	45268_76_B.F_62h_Peat.A.BF_B.3_Coculture_B.F_Bacteria.Fungi_PABF	B.3	62h	62h	62	Coculture	Peat.Plant3_B.F_62h_PABF	Peat.Plant3	Peat.A.BF	B.F	Bacteria.Fungi	PABF	1.010940012	386582.7799		3464975.132	23282397.31		1435485546	58762298.77	1028600.103	202013529.7	114763888.7	50729818.2	168682930.8	20217936.54	935770.6582	78460815.77	73942065.95	AREA / TIC
08.12.23	77	77_B.F	45268_77_B.F_62h_Peat.A.BF_B.3	45268_77_B.F_62h_Peat.A.BF_B.3_Coculture_B.F_Bacteria.Fungi_PABF	B.3	62h	62h	62	Coculture	Peat.Plant3_B.F_62h_PABF	Peat.Plant3	Peat.A.BF	B.F	Bacteria.Fungi	PABF	0.99548834	355411.4958		3073069.645	19160175.19		1287404851	88925130.95	777958.8859	199340842.1	112170559.4	97244659.84	201017266.5	17074810.74	800698.4792	121278225.1	83533496.73	AREA / TIC
08.12.23	77	77_X.B	45268_77_X.B_24h_Peat.A.BF_B.3	45268_77_X.B_24h_Peat.A.BF_B.3_Single_X.B_Media.Bacteria_PABF	B.3	24h	24h	24	Single	Peat.Plant3_X.B_24h_PABF	Peat.Plant3	Peat.A.BF	X.B	Media.Bacteria	PABF	1.039433332	468904.5318		4097054.489	25318116.31		1403290997	83683041.8	2632784.533	216046560.2	112059358.1	51990579.21	176097475.7	22200102.96	1174756.439	52900378.78	80197046.22	AREA / TIC
08.12.23	78	78_X.B	45268_78_X.B_24h_Peat.A.BF_B.3	45268_78_X.B_24h_Peat.A.BF_B.3_Single_X.B_Media.Bacteria_PABF	B.3	24h	24h	24	Single	Peat.Plant3_X.B_24h_PABF	Peat.Plant3	Peat.A.BF	X.B	Media.Bacteria	PABF	0.895763344	706790.4758		3960393.138	25996453.37		1229902886	122999335.4	3433764.086	224743512.2	124011918.7	85400274	226475467.4	18443150.32	1096047.306	74970846.33	90016316.87	AREA / TIC
08.12.23	78	78_X.B	45268_78_X.B_62h_Peat.A.BF_B.3	45268_78_X.B_62h_Peat.A.BF_B.3_Single_X.B_Media.Bacteria_PABF	B.3	62h	62h	62	Single	Peat.Plant3_X.B_62h_PABF	Peat.Plant3	Peat.A.BF	X.B	Media.Bacteria	PABF	0.898167564	651975.2255		5688232.581	29994738.27		1482987833	73814804.35	773087.3702	220258508.5	121854496.2	44098582.04	167468628.4	20849101.83	1052266.902	26265670.18	36399231.41	AREA / TIC
08.12.23	79	79_X.B	45268_79_X.B_62h_Peat.A.BF_B.3	45268_79_X.B_62h_Peat.A.BF_B.3_Single_X.B_Media.Bacteria_PABF	B.3	62h	62h	62	Single	Peat.Plant3_X.B_62h_PABF	Peat.Plant3	Peat.A.BF	X.B	Media.Bacteria	PABF	0.8966723	477527.8547		3704424.68	25633689.13		1388199619	91434638.9	899308.476	211428353.4	117380477.7	82308301.44	191011497.6	17118416.61	803477.4796	40897158.28	60860265.2	AREA / TIC
08.12.23	79	79_X.F	45268_79_X.F_24h_Peat.A.BF_B.3	45268_79_X.F_24h_Peat.A.BF_B.3_Single_X.F_Media.Fungi_PABF	B.3	24h	24h	24	Single	Peat.Plant3_X.F_24h_PABF	Peat.Plant3	Peat.A.BF	X.F	Media.Fungi	PABF	0.854552989	782129.3805		3251161.76	24175268.55		1336031900	90354996.09	5298810.088	178259702.9	104674257.9	100574853.9	167727277.1	18116223.56	2626294.716	96331435.31	103952844.5	AREA / TIC
08.12.23	80	80_X.F	45268_80_X.F_24h_Peat.A.BF_B.3	45268_80_X.F_24h_Peat.A.BF_B.3_Single_X.F_Media.Fungi_PABF	B.3	24h	24h	24	Single	Peat.Plant3_X.F_24h_PABF	Peat.Plant3	Peat.A.BF	X.F	Media.Fungi	PABF	1.180194235	452017.9681		3408585.537	29058671.86		1086983224	117302652.3	7469723.829	185264641.6	100291032.2	172515608.8	208029687.6	17726590.57	1782876.02	153526613.4	148345229.8	AREA / TIC
08.12.23	81	81_X.BF	45268_81_X.BF_24h_Peat.A.BF_B.3	45268_81_X.BF_24h_Peat.A.BF_B.3_Coculture_X.BF_Media.BacteriaFungi_PABF	B.3	24h	24h	24	Coculture	Peat.Plant3_X.BF_24h_PABF	Peat.Plant3	Peat.A.BF	X.BF	Media.BacteriaFungi	PABF	1.015979913	703542.4526		4096026.846	20363274.64		1464315761	71089950.75	2392207.728	202226170.3	107137260.9	61240343.61	165252772	21076884.22	1114646.053	49726897.49	61421418.06	AREA / TIC
08.12.23	81	81_X.F	45268_81_X.F_62h_Peat.A.BF_B.3	45268_81_X.F_62h_Peat.A.BF_B.3_Single_X.F_Media.Fungi_PABF	B.3	62h	62h	62	Single	Peat.Plant3_X.F_62h_PABF	Peat.Plant3	Peat.A.BF	X.F	Media.Fungi	PABF	1.304973136	677731.9588		2669438.859	22127256.26		1319153773	80598460.66	5101635.286	190748792.5	91106743.64	163849538.4	169863364.1	15692980.51	599188.5795	95148921.87	74819330.2	AREA / TIC
08.12.23	82	82_X.BF	45268_82_X.BF_24h_Peat.A.BF_B.3	45268_82_X.BF_24h_Peat.A.BF_B.3_Coculture_X.BF_Media.BacteriaFungi_PABF	B.3	24h	24h	24	Coculture	Peat.Plant3_X.BF_24h_PABF	Peat.Plant3	Peat.A.BF	X.BF	Media.BacteriaFungi	PABF	0.949271327	448445.0207		4047141.096	20289299.22		1325133835	96096418.79	2276816.9	202806215.1	114610155.1	79222634.08	196165581.6	17409665.21	942611.4266	79077119.31	93631218.44	AREA / TIC
08.12.23	82	82_X.BF	45268_82_X.BF_62h_Peat.A.BF_B.3	45268_82_X.BF_62h_Peat.A.BF_B.3_Coculture_X.BF_Media.BacteriaFungi_PABF	B.3	62h	62h	62	Coculture	Peat.Plant3_X.BF_62h_PABF	Peat.Plant3	Peat.A.BF	X.BF	Media.BacteriaFungi	PABF	0.898981473	370782.9472		3511611.857	30441125.68		1476459351	55512712.44	739224.3555	214449184.8	114883858.1	56645799.2	164619790.8	21934603.32	985788.9474	35863410.95	55739911.79	AREA / TIC
08.12.23	83	83_X.BF	45268_83_X.BF_62h_Peat.A.BF_B.3	45268_83_X.BF_62h_Peat.A.BF_B.3_Coculture_X.BF_Media.BacteriaFungi_PABF	B.3	62h	62h	62	Coculture	Peat.Plant3_X.BF_62h_PABF	Peat.Plant3	Peat.A.BF	X.BF	Media.BacteriaFungi	PABF	0.876631708	296641.1065		3536478.284	28917542.86		1295277167	84993000.24	834166.7236	223487945	123468644.8	88337012.3	211703422.6	18913906.31	988783.5356	54238717.98	97163727.01	AREA / TIC
08.12.23	83	83_X.X	45268_83_X.X_24h_Peat.A.BF_B.3	45268_83_X.X_24h_Peat.A.BF_B.3_Media_X.X_Media.Media_PABF	B.3	24h	24h	24	Media	Peat.Plant3_X.X_24h_PABF	Peat.Plant3	Peat.A.BF	X.X	Media.Media	PABF	1.078014916	649413.0922		3684281.118	26043442.98		1338513683	79503936.1	7240727.27	190085311.4	101745299	94972530.97	167006877.5	20584704.04	900845.6057	94027684.12	107198420.3	AREA / TIC
08.12.23	84	84_X.X	45268_84_X.X_24h_Peat.A.BF_B.3	45268_84_X.X_24h_Peat.A.BF_B.3_Media_X.X_Media.Media_PABF	B.3	24h	24h	24	Media	Peat.Plant3_X.X_24h_PABF	Peat.Plant3	Peat.A.BF	X.X	Media.Media	PABF	1.0763074	489790.3701		3695089.338	23817624.95		1240564200	100050375	5815815.256	185944932.6	108706599	121259359.5	190850979.9	15395543.13	860583.1379	117998032.9	116708231.3	AREA / TIC
08.12.23	84	84_X.X	45268_84_X.X_62h_Peat.A.BF_B.3	45268_84_X.X_62h_Peat.A.BF_B.3_Media_X.X_Media.Media_PABF	B.3	62h	62h	62	Media	Peat.Plant3_X.X_62h_PABF	Peat.Plant3	Peat.A.BF	X.X	Media.Media	PABF	0.900716289	784310.2302		4271826.819	26776402.62		1347129881	75433825.09	6423282.304	222405819.1	124440685	86471795.78	176921187	22544985.86	1114082.217	52624232.05	84814841.18	AREA / TIC
08.12.23	85	85_F.B	45268_85_F.B_24h_Peat.A.BF_B.4	45268_85_F.B_24h_Peat.A.BF_B.4_Coculture_F.B_Fungi.Bacteria_PABF	B.4	24h	24h	24	Coculture	Peat.Plant3_F.B_24h_PABF	Peat.Plant3	Peat.A.BF	F.B	Fungi.Bacteria	PABF	0.906957962	650321.2108		3622634.276	31053041.24		1421260206	78897232.29	2960176.891	216736953.9	119535075	66530755.04	165049063.2	23846645.5	1894485.822	45218787.11	54901778.35	AREA / TIC
08.12.23	85	85_X.X	45268_85_X.X_62h_Peat.A.BF_B.3	45268_85_X.X_62h_Peat.A.BF_B.3_Media_X.X_Media.Media_PABF	B.3	62h	62h	62	Media	Peat.Plant3_X.X_62h_PABF	Peat.Plant3	Peat.A.BF	X.X	Media.Media	PABF	0.975518645	681311.427		4040085.775	30337007.04		1213727277	118800935.9	5410503.456	212365469.5	116687974.7	115252827.4	208641744.6	16897334.65	1091291.29	82291842.83	105931549.9	AREA / TIC
08.12.23	86	86_F.B	45268_86_F.B_24h_Peat.A.BF_B.4	45268_86_F.B_24h_Peat.A.BF_B.4_Coculture_F.B_Fungi.Bacteria_PABF	B.4	24h	24h	24	Coculture	Peat.Plant4_F.B_24h_PABF	Peat.Plant4	Peat.A.BF	F.B	Fungi.Bacteria	PABF	0.948472292	600695.4605		4201648.309	25588122.3		1308894270	104567328.8	2453486.539	215666951.8	120312469.9	55794789.65	201910060.7	16474125.96	1280231.39	75656790.01	98756184.9	AREA / TIC
08.12.23	86	86_F.B	45268_86_F.B_62h_Peat.A.BF_B.4	45268_86_F.B_62h_Peat.A.BF_B.4_Coculture_F.B_Fungi.Bacteria_PABF	B.4	62h	62h	62	Coculture	Peat.Plant4_F.B_62h_PABF	Peat.Plant4	Peat.A.BF	F.B	Fungi.Bacteria	PABF	1.132965796	515057.9146		3180945.104	24532638.24		1492422658	53693111.69	877803.1993	254698816.3	98505517.5	80344135.15	141745244.8	14983830.11	1053398.968	35400799.53	30203199.54	AREA / TIC
08.12.23	87	87_B.F	45268_87_B.F_24h_Peat.A.BF_B.4	45268_87_B.F_24h_Peat.A.BF_B.4_Coculture_B.F_Bacteria.Fungi_PABF	B.4	24h	24h	24	Coculture	Peat.Plant4_B.F_24h_PABF	Peat.Plant4	Peat.A.BF	B.F	Bacteria.Fungi	PABF	1.117265203	666908.8038		3459720.208	20334678.77		1478541512	72417884.12	2576178.863	195973361	99364433.53	50714365.62	151695657	18568903.73	1559962.662	62484362.54	73799227.6	AREA / TIC
08.12.23	87	87_F.B	45268_87_F.B_62h_Peat.A.BF_B.4	45268_87_F.B_62h_Peat.A.BF_B.4_Coculture_F.B_Fungi.Bacteria_PABF	B.4	62h	62h	62	Coculture	Peat.Plant4_F.B_62h_PABF	Peat.Plant4	Peat.A.BF	F.B	Fungi.Bacteria	PABF	0.987528781	430335.8122		3590940.405	23491788.24		1394138163	85574208.71	711639.006	261745072.1	115056934.2	74883222.07	183569923.7	12043283.43	711667.3596	44395691.4	31814286.94	AREA / TIC
08.12.23	88	88_B.F	45268_88_B.F_24h_Peat.A.BF_B.4	45268_88_B.F_24h_Peat.A.BF_B.4_Coculture_B.F_Bacteria.Fungi_PABF	B.4	24h	24h	24	Coculture	Peat.Plant4_B.F_24h_PABF	Peat.Plant4	Peat.A.BF	B.F	Bacteria.Fungi	PABF	1.037379287	608308.8489		3053357.667	22355289.23		1254780326	118319686.5	2431672.804	212183763.2	113148181.6	80100683.56	197666465.5	17512083.79	2043594.88	100609151.6	107344590.7	AREA / TIC
08.12.23	88	88_B.F	45268_88_B.F_62h_Peat.A.BF_B.4	45268_88_B.F_62h_Peat.A.BF_B.4_Coculture_B.F_Bacteria.Fungi_PABF	B.4	62h	62h	62	Coculture	Peat.Plant4_B.F_62h_PABF	Peat.Plant4	Peat.A.BF	B.F	Bacteria.Fungi	PABF	0.979593012	359619.7562		3163421.914	25404656.53		1430385686	54352636.62	1278835.174	226639871.2	111125032.2	59589007.17	166034703.2	18586278.98	979850.8039	55396074.04	78861482.35	AREA / TIC
08.12.23	89	89_B.F	45268_89_B.F_62h_Peat.A.BF_B.4	45268_89_B.F_62h_Peat.A.BF_B.4_Coculture_B.F_Bacteria.Fungi_PABF	B.4	62h	62h	62	Coculture	Peat.Plant4_B.F_62h_PABF	Peat.Plant4	Peat.A.BF	B.F	Bacteria.Fungi	PABF	0.986798743	367115.3845		3706724.421	19811700.35		1358158335	81267824.43	1265359.334	220005671.4	110415129.5	75030404.65	199598787.9	13660862.56	869027.252	65244997.98	82755215.86	AREA / TIC
08.12.23	89	89_X.B	45268_89_X.B_24h_Peat.A.BF_B.4	45268_89_X.B_24h_Peat.A.BF_B.4_Single_X.B_Media.Bacteria_PABF	B.4	24h	24h	24	Single	Peat.Plant4_X.B_24h_PABF	Peat.Plant4	Peat.A.BF	X.B	Media.Bacteria	PABF	0.963552559	423439.2781		4334526.395	20118770.71		1432395153	67789836.04	2615933.066	218137373	116977492.2	59984731.97	165613003.1	22969026.23	1054860.983	45349419.28	74393591.01	AREA / TIC
08.12.23	90	90_X.B	45268_90_X.B_24h_Peat.A.BF_B.4	45268_90_X.B_24h_Peat.A.BF_B.4_Single_X.B_Media.Bacteria_PABF	B.4	24h	24h	24	Single	Peat.Plant4_X.B_24h_PABF	Peat.Plant4	Peat.A.BF	X.B	Media.Bacteria	PABF	0.926012636	445850.2877		3727676.996	29876653.88		1249420337	117482441.2	2057174.953	216612745.1	124167326.2	84398215.53	221342978.6	16866884.32	1162247.64	67890734.52	96705889.92	AREA / TIC
08.12.23	90	90_X.B	45268_90_X.B_62h_Peat.A.BF_B.4	45268_90_X.B_62h_Peat.A.BF_B.4_Single_X.B_Media.Bacteria_PABF	B.4	62h	62h	62	Single	Peat.Plant4_X.B_62h_PABF	Peat.Plant4	Peat.A.BF	X.B	Media.Bacteria	PABF	0.880355301	520303.5635		4054777.654	19800849.71		1472644949	57808333.71	979134.2194	244281387.1	130924181.3	47229409.5	163723166	18119905.67	1244711.083	31689235	39136812.12	AREA / TIC
08.12.23	91	91_X.B	45268_91_X.B_62h_Peat.A.BF_B.4	45268_91_X.B_62h_Peat.A.BF_B.4_Single_X.B_Media.Bacteria_PABF	B.4	62h	62h	62	Single	Peat.Plant4_X.B_62h_PABF	Peat.Plant4	Peat.A.BF	X.B	Media.Bacteria	PABF	0.910906498	486324.3382		3878836.089	35002147.92		1385477304	94165697.74	495200.1119	219569283.3	124937792.4	57373114.68	205480497	15873176.91	953968.3837	41557389.33	46906423.52	AREA / TIC
08.12.23	91	91_X.F	45268_91_X.F_24h_Peat.A.BF_B.4	45268_91_X.F_24h_Peat.A.BF_B.4_Single_X.F_Media.Fungi_PABF	B.4	24h	24h	24	Single	Peat.Plant4_X.F_24h_PABF	Peat.Plant4	Peat.A.BF	X.F	Media.Fungi	PABF	1.095567235	653848.506		2708784.002	25310039.5		1348611025	80439462.01	5650799.696	189973310.9	100942894.6	85002124.93	170760344	19747400.53	1665860.334	104981429.1	95709832.89	AREA / TIC
08.12.23	92	92_X.F	45268_92_X.F_24h_Peat.A.BF_B.4	45268_92_X.F_24h_Peat.A.BF_B.4_Single_X.F_Media.Fungi_PABF	B.4	24h	24h	24	Single	Peat.Plant4_X.F_24h_PABF	Peat.Plant4	Peat.A.BF	X.F	Media.Fungi	PABF	1.16620643	496153.1553		3112499.56	23396970.12		1254324099	97384432.19	5004908.951	178474332.4	97270460.09	140190172.9	190269659.2	13636408.26	1545288.17	117965541.5	109086231	AREA / TIC
08.12.23	92	92_X.F	45268_92_X.F_62h_Peat.A.BF_B.4	45268_92_X.F_62h_Peat.A.BF_B.4_Single_X.F_Media.Fungi_PABF	B.4	62h	62h	62	Single	Peat.Plant4_X.F_62h_PABF	Peat.Plant4	Peat.A.BF	X.F	Media.Fungi	PABF	1.100539589	1418025.318		3211227.508	17906268.17		1361552868	76028995.11	3128145.535	239775452.7	105414210.6	95876445.61	158963014	15109242.93	1009898.246	92433829.79	60329532.61	AREA / TIC
08.12.23	93	93_X.BF	45268_93_X.BF_24h_Peat.A.BF_B.4	45268_93_X.BF_24h_Peat.A.BF_B.4_Coculture_X.BF_Media.BacteriaFungi_PABF	B.4	24h	24h	24	Coculture	peat.Plant4_X.BF_24h_PABF	peat.Plant4	Peat.A.BF	X.BF	Media.BacteriaFungi	PABF	0.873651071	555069.428		4330242.505	23016551.66		1434387706	68992184.67	2180163.299	221170710.5	115695183.6	50814578.61	166710310.2	23840193.99	1209288.279	60108750.24	59146222.95	AREA / TIC
08.12.23	93	93_X.F	45268_93_X.F_62h_Peat.A.BF_B.4	45268_93_X.F_62h_Peat.A.BF_B.4_Single_X.F_Media.Fungi_PABF	B.4	62h	62h	62	Single	Peat.Plant4_X.F_62h_PABF	Peat.Plant4	Peat.A.BF	X.F	Media.Fungi	PABF	1.120903841	1413142.628		3028721.89	22642251.79		1184490777	100909781.8	4457976.516	227891898.2	106961945	158581306.9	208712741.8	12880193.17	944278.1452	116407948.9	82834192.01	AREA / TIC
08.12.23	94	94_X.BF	45268_94_X.BF_24h_Peat.A.BF_B.4	45268_94_X.BF_24h_Peat.A.BF_B.4_Coculture_X.BF_Media.BacteriaFungi_PABF	B.4	24h	24h	24	Coculture	Peat.Plant4_X.BF_24h_PABF	Peat.Plant4	Peat.A.BF	X.BF	Media.BacteriaFungi	PABF	0.981356241	472715.1878		5107046.542	30899109.54		1232149202	114272921.8	2630324.128	230800483.5	133559018.1	68446720.12	216085123.9	19543592.01	1631109.002	70508007.26	106051782.8	AREA / TIC
08.12.23	94	94_X.BF	45268_94_X.BF_62h_Peat.A.BF_B.4	45268_94_X.BF_62h_Peat.A.BF_B.4_Coculture_X.BF_Media.BacteriaFungi_PABF	B.4	62h	62h	62	Coculture	Peat.Plant4_X.BF_62h_PABF	Peat.Plant4	Peat.A.BF	X.BF	Media.BacteriaFungi	PABF	0.868429701	345765.4656		3723529.948	26812693.03		1428810182	52593423.44	1098152.215	266679021.6	117851165	43455600.32	183187904.3	16698501.88	1037114.459	39517837.72	50346265.15	AREA / TIC
08.12.23	95	95_X.BF	45268_95_X.BF_62h_Peat.A.BF_B.4	45268_95_X.BF_62h_Peat.A.BF_B.4_Coculture_X.BF_Media.BacteriaFungi_PABF	B.4	62h	62h	62	Coculture	peat.Plant4_X.BF_62h_PABF	peat.Plant4	Peat.A.BF	X.BF	Media.BacteriaFungi	PABF	0.849195666	353394.4083		3946337.851	31445131.04		1222271391	107781291.9	895925.439	276183285.4	129018614.2	75249169.95	221734828	19105395.43	1236437.068	52990103.22	89945851.17	AREA / TIC
08.12.23	96	96_X.X	45268_96_X.X_24h_Peat.A.BF_B.4		B.4	24h	24h	24	Media	peat.Plant4_X.X_24h_PABF	peat.Plant4	Peat.A.BF	X.X	Media.Media	PABF	1	658302		3671243	23709856		1329364566	79193097	6398708	188349572	101993833	93747924	180868399	19918158	1061065	100632031	102590402	AREA / TIC
08.12.23	96	96_X.X	45268_96_X.X_62h_Peat.A.BF_B.4		B.4	62h	62h	62	Media	Peat.Plant4_X.X_62h_PABF	Peat.Plant4	Peat.A.BF	X.X	Media.Media	PABF	0.996049192	1371258.58		3081571.699	20798956.69		1196320474	106930878.4	4571508.152	243649758.5	120585964	143896733.4	204350515.7	13885526.05	1214222.159	72547926.95	98951861.84	AREA / TIC
08.12.23	Pool	Pool_pool	45268_Pool_pool_24h_Peatool_Pool.11		Pool.11	24h	24h	24	Coculture	pool_pool_24h_pool	pool	Peatool	pool	pool	pool	2.615844164	438122.8117		4556107.419	29919084.66		1352335219	85192724.82	1933196.201	178594712.7	153663797.9	77846249.72	163989665.3	27399334.03	2832196.62	53339527.99	100117217.1	AREA / TIC
08.12.23	Pool	Pool_pool	45268_Pool_pool_24h_Peatool_Pool.12		Pool.12	24h	24h	24	Coculture	pool_pool_24h_pool	pool	Peatool	pool	pool	pool	1.433426828	649350.8996		3555383.436	22649435.17		1317668933	99606461.41	2704136.636	193599232.7	137083383.8	81603710.59	169693964.4	32746939.08	2523610.505	76486732.27	91585881.79	AREA / TIC
08.12.23	Pool	Pool_pool	45268_Pool_pool_24h_Peatool_Pool.13		Pool.13	24h	24h	24	Coculture	pool_pool_24h_pool	pool	Peatool	pool	pool	pool	0.944324015	616777.7062		4826387.9	25412957.43		1248094001	123737512.9	2806228.538	187971814.9	128147315	100266186.7	186351092.6	31045932.89	2098740.441	94557737.14	96224471.2	AREA / TIC
08.12.23	Pool	Pool_pool	45268_Pool_pool_24h_Peatool_Pool.14		Pool.14	24h	24h	24	Coculture	pool_pool_24h_pool	pool	Peatool	pool	pool	pool	0.969679849	724691.7637		4460257.687	24643124.25		1360084087	88809246.77	3326559.795	198300530	117463554.7	78492828.41	170075196.6	21243345.44	2330658.931	80256330.04	81946744.67	AREA / TIC
08.12.23	Pool	Pool_pool	45268_Pool_pool_24h_Peatool_Pool.15		Pool.15	24h	24h	24	Coculture	pool_pool_24h_pool	pool	Peatool	pool	pool	pool	0.945244435	924530.1723		3808956.57	18100087.53		1456488332	75892658.42	2242305.717	187961527.7	120925274.8	70349734.48	147778271.8	25589608.48	1755848.476	64738601.74	55601418.08	AREA / TIC
08.12.23	Pool	Pool_pool	45268_Pool_pool_24h_Peatool_Pool.16		Pool.16	62h	24h	24	Coculture	pool_pool_24h_pool	pool	Peatool	pool	pool	pool	0.957128356	546376.0393		3686162.864	19921857.81		1259329979	109580627.7	2242656.366	200590917.5	129039168.3	123935844.5	200236310.9	34303449.28	995036.8668	71186419.88	76562348.8	AREA / TIC
08.12.23	Pool	Pool_pool	45268_Pool_pool_24h_Peatool_Pool.17		Pool.17	62h	24h	24	Coculture	pool_pool_24h_pool	pool	Peatool	pool	pool	pool	0.850399277	615159.272		5309243.697	24738205.42		1216733420	112035679.7	2707093.083	224126343	137412489.9	121397184.6	198581734	26347488.31	860222.98	70322592.74	90970299.62	AREA / TIC
08.12.23	Pool	Pool_pool	45268_Pool_pool_24h_Peatool_Pool.18		Pool.18	62h	24h	24	Coculture	pool_pool_24h_pool	pool	Peatool	pool	pool	pool	0.961082424	555079.3423		3208194.138	17386449.46		1384589709	90010476.53	2464902.01	202237622	112739572.9	94849555.76	168316845.6	20517525.34	826552.4162	57602485.07	76852186.79	AREA / TIC
08.12.23	Pool	Pool_pool	45268_Pool_pool_24h_Peatool_Pool.19		Pool.19	62h	24h	24	Coculture	pool_pool_24h_pool	pool	Peatool	pool	pool	pool	0.932943588	444783.592		5770249.211	22084425.33		1400908586	69308843.39	648670.5178	220916249.1	122881286.2	45843522.13	176324928.1	19971549.46	1087235.084	85691970.09	60274857.72	AREA / TIC
08.12.23	Pool	Pool_pool	45268_Pool_pool_24h_Peatool_Pool.20		Pool.20	62h	24h	24	Coculture	pool_pool_24h_pool	pool	Peatool	pool	pool	pool	1.033265466	746797.435		3143983.909	19344815.68		1440233002	74652071.04	2570565.925	197135540.3	119087262.7	86023312.39	146248413.3	25345954.98	1016211.258	48780872.52	67828352.22	AREA / TIC
